song,artist,album,producer,release_date,featured_artist,line_index,section,active_artist,text,primary_tone,secondary_tone,flow_vector,rhyme_word,rhyme_class,syllable_count,stress_density,source
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,3,Chorus,Young Thug,Wipe the Cartiers off with the Gucci scarf,luxurious,aspirational,11|0.73|140,scarf,arf,10,0.6,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,4,Chorus,Young Thug,Wipe the Cartiers off with the Gucci scarf,luxurious,aspirational,11|0.73|140,scarf,arf,10,0.6,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,5,Chorus,Young Thug,"Wipe the Cartiers off with the Gucci scarf, yeah",luxurious,aspirational,12|0.75|143,yeah,eah,11,0.636363636363636,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,6,Chorus,Young Thug,I came from the top,confident,,6|0.83|144,top,top,5,0.8,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,7,Chorus,Young Thug,"Big big pointers in the watch, woo",luxurious,aspirational,8|0.88|7,woo,woo,8,0.625,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,8,Chorus,Young Thug,"Filled up a party with some thots, woo",confident,,11|0.73|8,woo,woo,9,0.777777777777778,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,9,Chorus,Young Thug,"Pillsbury Doughboy the molly, yeah",confident,,9|0.56|9,yeah,eah,9,0.666666666666667,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,10,Chorus,Young Thug,I take the top of that Benz off,confident,,9|0.89|10,off,off,8,0.875,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,11,Chorus,Young Thug,I take the top of your girl off,confident,,9|0.89|11,off,off,8,0.875,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,12,Chorus,Young Thug,Richards the cost of your Murlock,luxurious,aspirational,8|0.75|100,murlock,ock,8,0.625,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,13,Chorus,Young Thug,I drop the top like a tanktop,confident,,9|0.78|101,tanktop,top,8,0.625,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,14,Chorus,Young Thug,I was just bringin' the bread out,confident,,8|0.88|102,out,out,8,0.75,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,15,Chorus,Young Thug,I pour the syrup out,confident,,6|0.83|103,out,out,6,0.666666666666667,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,16,Chorus,Young Thug,Mix red with the green like a turtle,confident,,10|0.8|104,turtle,tle,9,0.666666666666667,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,17,Chorus,Young Thug,And a lil' workout,confident,,5|0.8|105,workout,out,5,0.6,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,18,Verse 1,Young Thug,"Ayy, hopped out a Maybach coupe",confident,,9|0.67|106,coupe,upe,7,0.714285714285714,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,19,Verse 1,Young Thug,"Inside blue and the Patek came blue, ayy",luxurious,aspirational,12|0.67|107,ayy,ayy,10,0.7,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,20,Verse 1,Young Thug,I'm 'bout to spray your boo,confident,,6|1.0|108,boo,boo,6,1.0,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,21,Verse 1,Young Thug,"Knock it out the park, you can call me Babe Ruth, ayy",confident,,13|0.92|109,ayy,ayy,12,0.916666666666667,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,22,Verse 1,Young Thug,I put the crab on the seat,confident,,7|1.0|110,seat,eat,7,0.714285714285714,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,23,Verse 1,Young Thug,"All red guts, got the crab on the seat, ayy",confident,,10|1.0|111,ayy,ayy,10,0.8,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,24,Verse 1,Young Thug,"Paralyze a nigga in the street, yeah",confident,,11|0.64|112,yeah,eah,10,0.5,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,25,Verse 1,Young Thug,"Riding with the carbon on the seat, hey",confident,,10|0.8|113,hey,hey,10,0.6,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,26,Verse 1,Young Thug,"Pop out the new Wraith Spyder, yeah",confident,,8|0.88|114,yeah,eah,8,0.75,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,27,Verse 1,Young Thug,"Hop out the new Wraith Spyder, bitch",confident,,8|0.88|115,bitch,tch,8,0.75,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,28,Verse 1,Young Thug,"Hit your own mama, don't wife her, yeah",confident,,10|0.8|116,yeah,eah,9,0.888888888888889,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,29,Verse 1,Young Thug,"Heard you dance just like her, bitch",confident,,9|0.78|117,bitch,tch,7,1.0,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,30,Verse 1,Young Thug,"I'ma take a bar, Lil Peep, ayy",confident,,9|0.78|118,ayy,ayy,8,0.75,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,31,Verse 1,Young Thug,"Yellow school bus in my cheeks, ayy",confident,,8|0.88|119,ayy,ayy,8,0.75,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,32,Verse 1,Young Thug,"Rolls Royce stars in the seat, yeah",confident,,8|0.88|120,yeah,eah,7,0.714285714285714,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,33,Verse 1,Young Thug,"Stars in the seat, yeah",confident,,5|1.0|121,yeah,eah,5,0.6,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,34,Verse 1,Young Thug,I'm Justin Bieber-ed up,confident,,7|0.71|122,up,up,7,0.714285714285714,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,35,Verse 1,Young Thug,"The Maybach, the coupe, but I keep it tucked",confident,,12|0.75|123,tucked,ked,10,0.7,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,36,Verse 1,Young Thug,They couldn't stand down when I built it up,confident,,9|1.0|124,up,up,10,0.9,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,37,Verse 1,Young Thug,I'm riding 'round the town with the semi tucked,confident,,12|0.75|125,tucked,ked,11,0.636363636363636,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,38,Verse 1,Young Thug,I got my bundles up,confident,,6|0.83|126,up,up,6,0.833333333333333,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,39,Verse 1,Young Thug,Back burner if she don't got no tummy tuck,confident,,11|0.82|127,tuck,uck,11,0.818181818181818,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,40,Verse 1,Young Thug,Money only thing my concern,luxurious,aspirational,8|0.62|128,concern,ern,8,0.625,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,41,Verse 1,Young Thug,I'ma come through like Big Worm,confident,,9|0.67|129,worm,orm,7,0.857142857142857,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,42,Chorus,Young Thug,Wipe the Cartiers off with the Gucci scarf,luxurious,aspirational,11|0.73|140,scarf,arf,10,0.6,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,43,Chorus,Young Thug,Wipe the Cartiers off with the Gucci scarf,luxurious,aspirational,11|0.73|140,scarf,arf,10,0.6,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,44,Chorus,Young Thug,Wipe the Cartiers off with the Gucci scarf,luxurious,aspirational,11|0.73|140,scarf,arf,10,0.6,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,45,Chorus,Young Thug,"Wipe the Cartiers off with the Gucci scarf, yeah",luxurious,aspirational,12|0.75|143,yeah,eah,11,0.636363636363636,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,46,Chorus,Young Thug,I came from the top,confident,,6|0.83|144,top,top,5,0.8,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,47,Chorus,Young Thug,Big big pointers in the watch,luxurious,aspirational,7|0.86|145,watch,tch,7,0.571428571428571,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,48,Chorus,Young Thug,Filled up a party with some thots,confident,,10|0.7|146,thots,ots,8,0.75,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,49,Chorus,Young Thug,Pillsbury Doughboy the molly,confident,,8|0.5|147,molly,lly,8,0.625,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,50,Chorus,Young Thug,I take the top of that Benz off,confident,,9|0.89|10,off,off,8,0.875,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,51,Chorus,Young Thug,I take the top of your girl off,confident,,9|0.89|11,off,off,8,0.875,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,52,Chorus,Young Thug,Richards the cost of your Murlock,luxurious,aspirational,8|0.75|100,murlock,ock,8,0.625,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,53,Chorus,Young Thug,I drop the top like a tanktop,confident,,9|0.78|101,tanktop,top,8,0.625,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,54,Chorus,Young Thug,I was just bringin' the bread out,confident,,8|0.88|102,out,out,8,0.75,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,55,Chorus,Young Thug,I pour the syrup out,confident,,6|0.83|103,out,out,6,0.666666666666667,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,56,Chorus,Young Thug,Mix red with the green like a turtle,confident,,10|0.8|104,turtle,tle,9,0.666666666666667,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,57,Chorus,Young Thug,And a lil' workout,confident,,5|0.8|105,workout,out,5,0.6,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,58,Verse 2,Lil Duke,"Hey, hoppin' out the Lambo coupe, I forgot the roof, ballin' like swoosh, hey",confident,,20|0.7|156,hey,hey,18,0.666666666666667,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,59,Verse 2,Lil Duke,"Spittin' like I lost a damn tooth, all my dawgs go roof, boy, you cuffin' the swoop, hey",confident,,21|0.86|157,hey,hey,20,0.8,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,60,Verse 2,Lil Duke,"I left the streets and I went to the booth, no hesitatin', I'ma shoot, hey",aggressive,dominant,19|0.79|158,hey,hey,19,0.631578947368421,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,61,Verse 2,Lil Duke,"I'm 'bout to get something new, I'ma geek that bitch up, I'ma paint that bitch blue, hey",confident,,21|0.81|159,hey,hey,20,0.85,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,62,Verse 2,Lil Duke,I'ma leave him dead in the street,confident,,9|0.78|160,street,eet,8,0.625,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,63,Verse 2,Lil Duke,"Throw him in the river, won't find him for a week, hey",celebratory,confident,13|0.92|161,hey,hey,13,0.692307692307692,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,64,Verse 2,Lil Duke,"All of my hoes, they freaks",confident,,6|1.0|162,freaks,aks,6,1.0,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,65,Verse 2,Lil Duke,"She ain't got my money then her ass gettin' beat, bitch",luxurious,aspirational,13|0.85|163,bitch,tch,13,0.846153846153846,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,66,Verse 2,Lil Duke,Shoot that bitch up with the stick,aggressive,dominant,7|1.0|164,stick,ick,7,0.857142857142857,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,67,Verse 2,Lil Duke,"Had the Glock in the spot, pretty bitch suckin' my cock",confident,,13|0.85|165,cock,ock,13,0.615384615384615,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,68,Verse 2,Lil Duke,She bad and she know that she got a fat ass,confident,,11|1.0|166,ass,ass,11,0.818181818181818,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,69,Verse 2,Lil Duke,How could I not? Hey,confident,,5|1.0|167,hey,hey,5,1.0,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,70,Verse 2,Lil Duke,They're screaming my name (Name),confident,,9|0.56|168,name,ame,6,0.833333333333333,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,71,Verse 2,Lil Duke,They're singing my shit all in Spain (Spain),confident,,10|0.8|169,spain,ain,9,0.777777777777778,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,72,Verse 2,Lil Duke,"Kick so much shit, need a cane (Kick it)",confident,,10|0.9|170,it,it,9,0.888888888888889,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,73,Verse 2,Lil Duke,"I'm blowing on good mary jane, hey",confident,,10|0.7|171,hey,hey,9,0.777777777777778,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,74,Verse 2,Lil Duke,Look at my mama up,confident,,6|0.83|172,up,up,6,0.833333333333333,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,75,Verse 2,Lil Duke,"YSL hot as a sauna, we up (Sauna, we up)",confident,,12|0.83|173,up,up,12,0.75,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,76,Verse 2,Lil Duke,Up like a Tonka truck (Tonka truck),confident,,10|0.7|174,truck,uck,9,0.666666666666667,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,77,Verse 2,Lil Duke,"Not OJ Mayo, but I get the bucks",confident,,8|1.0|175,bucks,cks,10,0.8,definitions
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,1,Intro,Young Thug,48 Hertz,confident,,1|1.0|88,hertz,rtz,1,1.0,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,2,Intro,Young Thug,"That's gon' get me rich Prezzley P. get you popped, nigga (Get your ass popped, boy)",luxurious,aspirational,20|0.79|89,boy,boy,18,0.888888888888889,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,3,Chorus,Young Thug,Wipe the Cartiers off with the Gucci scarf,luxurious,aspirational,11|0.73|140,scarf,arf,10,0.6,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,4,Chorus,Young Thug,Wipe the Cartiers off with the Gucci scarf,luxurious,aspirational,11|0.73|140,scarf,arf,10,0.6,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,5,Chorus,Young Thug,Wipe the Cartiers off with the Gucci scarf,luxurious,aspirational,11|0.73|140,scarf,arf,10,0.6,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,6,Chorus,Young Thug,"Wipe the Cartiers off with the Gucci scarf, yeah",luxurious,aspirational,12|0.75|143,yeah,eah,11,0.636363636363636,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,7,Chorus,Young Thug,I came from the top,confident,,6|0.83|144,top,top,5,0.8,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,8,Chorus,Young Thug,"Big big pointers in the watch, woo",luxurious,aspirational,8|0.88|7,woo,woo,8,0.625,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,9,Chorus,Young Thug,"Filled up a party with some thots, woo",confident,,11|0.73|8,woo,woo,9,0.777777777777778,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,10,Chorus,Young Thug,"Pillsbury Doughboy the molly, yeah",confident,,9|0.56|9,yeah,eah,9,0.666666666666667,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,11,Chorus,Young Thug,I take the top of that Benz off,confident,,9|0.89|10,off,off,8,0.875,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,12,Chorus,Young Thug,I take the top of your girl off,confident,,9|0.89|11,off,off,8,0.875,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,13,Chorus,Young Thug,Richards the cost of your Murlock,luxurious,aspirational,8|0.75|100,murlock,ock,8,0.625,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,14,Chorus,Young Thug,I drop the top like a tanktop,confident,,9|0.78|101,tanktop,top,8,0.625,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,15,Chorus,Young Thug,I was just bringin' the bread out,confident,,8|0.88|102,out,out,8,0.75,lyrics
Cartier Gucci Scarf,Young Thug,So Much Fun (Deluxe),Jayrich Laplaya & Prezzley P.,2019-08-16,Lil Duke,16,Chorus,Young Thug,I pour the syrup out,confident,,6|0.83|103,out,out,6,0.666666666666667,lyrics
